t,V
4.5694,1.416
4.56942,1.416
4.56944,1.416
4.56946,1.416
4.56948,1.416
4.5695,1.416
4.56952,1.42
4.56954,1.416
4.56956,1.416
4.56958,1.416
4.5696,1.416
4.56962,1.416
4.56964,1.412
4.56966,1.412
4.56968,1.416
4.5697,1.412
4.56972,1.412
4.56974,1.412
4.56976,1.408
4.56978,1.412
4.5698,1.408
4.56982,1.412
4.56984,1.412
4.56986,1.412
4.56988,1.408
4.5699,1.408
4.56992,1.408
4.56994,1.404
4.56996,1.408
4.56998,1.408
4.57,1.408
4.57002,1.404
4.57004,1.404
4.57006,1.404
4.57008,1.404
4.5701,1.404
4.57012,1.404
4.57014,1.404
4.57016,1.404
4.57018,1.404
4.5702,1.4
4.57022,1.404
4.57024,1.404
4.57026,1.404
4.57028,1.4
4.5703,1.404
4.57032,1.4
4.57034,1.4
4.57036,1.4
4.57038,1.4
4.5704,1.4
4.57042,1.4
4.57044,1.4
4.57046,1.4
4.57048,1.4
4.5705,1.4
4.57052,1.396
4.57054,1.396
4.57056,1.396
4.57058,1.396
4.5706,1.396
4.57062,1.396
4.57064,1.396
4.57066,1.396
4.57068,1.396
4.5707,1.392
4.57072,1.392
4.57074,1.392
4.57076,1.392
4.57078,1.392
4.5708,1.392
4.57082,1.392
4.57084,1.392
4.57086,1.388
4.57088,1.388
4.5709,1.388
4.57092,1.388
4.57094,1.388
4.57096,1.388
4.57098,1.388
4.571,1.388
4.57102,1.388
4.57104,1.388
4.57106,1.388
4.57108,1.388
4.5711,1.388
4.57112,1.388
4.57114,1.384
4.57116,1.384
4.57118,1.384
4.5712,1.384
4.57122,1.38
4.57124,1.384
4.57126,1.384
4.57128,1.384
4.5713,1.384
4.57132,1.384
4.57134,1.38
4.57136,1.38
4.57138,1.38
4.5714,1.38
4.57142,1.384
4.57144,1.38
4.57146,1.38
4.57148,1.38
4.5715,1.38
4.57152,1.376
4.57154,1.376
4.57156,1.38
4.57158,1.376
4.5716,1.376
4.57162,1.376
4.57164,1.38
4.57166,1.376
4.57168,1.376
4.5717,1.376
4.57172,1.376
4.57174,1.376
4.57176,1.376
4.57178,1.376
4.5718,1.376
4.57182,1.376
4.57184,1.376
4.57186,1.376
4.57188,1.372
4.5719,1.372
4.57192,1.372
4.57194,1.372
4.57196,1.372
4.57198,1.372
4.572,1.372
4.57202,1.372
4.57204,1.372
4.57206,1.372
4.57208,1.368
4.5721,1.368
4.57212,1.372
4.57214,1.368
4.57216,1.368
4.57218,1.368
4.5722,1.368
4.57222,1.368
4.57224,1.368
4.57226,1.368
4.57228,1.368
4.5723,1.368
4.57232,1.368
4.57234,1.368
4.57236,1.368
4.57238,1.368
4.5724,1.368
4.57242,1.364
4.57244,1.368
4.57246,1.368
4.57248,1.364
4.5725,1.364
4.57252,1.364
4.57254,1.364
4.57256,1.364
4.57258,1.36
4.5726,1.36
4.57262,1.36
4.57264,1.36
4.57266,1.36
4.57268,1.36
4.5727,1.36
4.57272,1.356
4.57274,1.36
4.57276,1.356
4.57278,1.356
4.5728,1.356
4.57282,1.356
4.57284,1.352
4.57286,1.356
4.57288,1.352
4.5729,1.352
4.57292,1.352
4.57294,1.348
4.57296,1.352
4.57298,1.352
4.573,1.348
4.57302,1.348
4.57304,1.352
4.57306,1.348
4.57308,1.348
4.5731,1.344
4.57312,1.344
4.57314,1.344
4.57316,1.344
4.57318,1.344
4.5732,1.344
4.57322,1.34
4.57324,1.34
4.57326,1.34
4.57328,1.34
4.5733,1.34
4.57332,1.34
4.57334,1.336
4.57336,1.34
4.57338,1.34
4.5734,1.336
4.57342,1.336
4.57344,1.336
4.57346,1.336
4.57348,1.336
4.5735,1.336
4.57352,1.332
4.57354,1.332
4.57356,1.336
4.57358,1.332
4.5736,1.332
4.57362,1.332
4.57364,1.332
4.57366,1.332
4.57368,1.332
4.5737,1.332
4.57372,1.328
4.57374,1.332
4.57376,1.328
4.57378,1.328
4.5738,1.328
4.57382,1.328
4.57384,1.328
4.57386,1.328
4.57388,1.328
4.5739,1.324
4.57392,1.324
4.57394,1.328
4.57396,1.324
4.57398,1.324
4.574,1.324
4.57402,1.328
4.57404,1.324
4.57406,1.324
4.57408,1.324
4.5741,1.32
4.57412,1.324
4.57414,1.32
4.57416,1.32
4.57418,1.32
4.5742,1.32
4.57422,1.32
4.57424,1.32
4.57426,1.32
4.57428,1.32
4.5743,1.32
4.57432,1.32
4.57434,1.32
4.57436,1.316
4.57438,1.316
4.5744,1.316
4.57442,1.316
4.57444,1.316
4.57446,1.316
4.57448,1.316
4.5745,1.316
4.57452,1.316
4.57454,1.312
4.57456,1.312
4.57458,1.312
4.5746,1.312
4.57462,1.312
4.57464,1.312
4.57466,1.312
4.57468,1.312
4.5747,1.312
4.57472,1.312
4.57474,1.312
4.57476,1.312
4.57478,1.312
4.5748,1.312
4.57482,1.312
4.57484,1.312
4.57486,1.312
4.57488,1.312
4.5749,1.312
4.57492,1.312
4.57494,1.308
4.57496,1.308
4.57498,1.308
4.575,1.308
4.57502,1.304
4.57504,1.312
4.57506,1.308
4.57508,1.304
4.5751,1.308
4.57512,1.308
4.57514,1.308
4.57516,1.308
4.57518,1.304
4.5752,1.308
4.57522,1.304
4.57524,1.304
4.57526,1.304
4.57528,1.304
4.5753,1.304
4.57532,1.304
4.57534,1.304
4.57536,1.304
4.57538,1.304
4.5754,1.304
4.57542,1.3
4.57544,1.304
4.57546,1.304
4.57548,1.3
4.5755,1.304
4.57552,1.3
4.57554,1.3
4.57556,1.3
4.57558,1.3
4.5756,1.3
4.57562,1.3
4.57564,1.3
4.57566,1.3
4.57568,1.3
4.5757,1.3
4.57572,1.3
4.57574,1.3
4.57576,1.3
4.57578,1.3
4.5758,1.296
4.57582,1.296
4.57584,1.3
4.57586,1.3
4.57588,1.296
4.5759,1.296
4.57592,1.296
4.57594,1.296
4.57596,1.296
4.57598,1.296
4.576,1.296
4.57602,1.296
4.57604,1.292
4.57606,1.292
4.57608,1.296
4.5761,1.292
4.57612,1.292
4.57614,1.292
4.57616,1.292
4.57618,1.292
4.5762,1.292
4.57622,1.292
4.57624,1.292
4.57626,1.292
4.57628,1.292
4.5763,1.292
4.57632,1.288
4.57634,1.288
4.57636,1.288
4.57638,1.288
4.5764,1.288
4.57642,1.288
4.57644,1.284
4.57646,1.288
4.57648,1.288
4.5765,1.288
4.57652,1.288
4.57654,1.284
4.57656,1.28
4.57658,1.284
4.5766,1.284
4.57662,1.28
4.57664,1.28
4.57666,1.28
4.57668,1.28
4.5767,1.28
4.57672,1.28
4.57674,1.28
4.57676,1.28
4.57678,1.276
4.5768,1.28
4.57682,1.28
4.57684,1.28
4.57686,1.28
4.57688,1.276
4.5769,1.276
4.57692,1.276
4.57694,1.276
4.57696,1.276
4.57698,1.276
4.577,1.276
4.57702,1.272
4.57704,1.272
4.57706,1.276
4.57708,1.276
4.5771,1.272
4.57712,1.272
4.57714,1.272
4.57716,1.272
4.57718,1.272
4.5772,1.272
4.57722,1.272
4.57724,1.272
4.57726,1.272
4.57728,1.276
4.5773,1.272
4.57732,1.272
4.57734,1.272
4.57736,1.272
4.57738,1.272
4.5774,1.272
4.57742,1.272
4.57744,1.272
4.57746,1.272
4.57748,1.272
4.5775,1.272
4.57752,1.272
4.57754,1.272
4.57756,1.272
4.57758,1.272
4.5776,1.272
4.57762,1.272
4.57764,1.272
4.57766,1.272
4.57768,1.268
4.5777,1.272
4.57772,1.272
4.57774,1.272
4.57776,1.272
4.57778,1.272
4.5778,1.272
4.57782,1.272
4.57784,1.268
4.57786,1.272
4.57788,1.272
4.5779,1.268
4.57792,1.268
4.57794,1.268
4.57796,1.268
4.57798,1.268
4.578,1.268
4.57802,1.268
4.57804,1.268
4.57806,1.272
4.57808,1.268
4.5781,1.268
4.57812,1.268
4.57814,1.268
4.57816,1.268
4.57818,1.268
4.5782,1.268
4.57822,1.264
4.57824,1.264
4.57826,1.268
4.57828,1.264
4.5783,1.264
4.57832,1.264
4.57834,1.264
4.57836,1.264
4.57838,1.264
4.5784,1.264
4.57842,1.26
4.57844,1.264
4.57846,1.26
4.57848,1.26
4.5785,1.26
4.57852,1.26
4.57854,1.256
4.57856,1.256
4.57858,1.256
4.5786,1.256
4.57862,1.256
4.57864,1.256
4.57866,1.252
4.57868,1.252
4.5787,1.252
4.57872,1.252
4.57874,1.252
4.57876,1.252
4.57878,1.252
4.5788,1.252
4.57882,1.252
4.57884,1.248
4.57886,1.248
4.57888,1.244
4.5789,1.244
4.57892,1.248
4.57894,1.244
4.57896,1.244
4.57898,1.244
4.579,1.244
4.57902,1.244
4.57904,1.24
4.57906,1.244
4.57908,1.24
4.5791,1.244
4.57912,1.24
4.57914,1.24
4.57916,1.24
4.57918,1.24
4.5792,1.24
4.57922,1.236
4.57924,1.24
4.57926,1.236
4.57928,1.236
4.5793,1.236
4.57932,1.236
4.57934,1.236
4.57936,1.236
4.57938,1.232
4.5794,1.236
4.57942,1.232
4.57944,1.232
4.57946,1.236
4.57948,1.232
4.5795,1.232
4.57952,1.232
4.57954,1.232
4.57956,1.228
4.57958,1.228
4.5796,1.228
4.57962,1.228
4.57964,1.232
4.57966,1.228
4.57968,1.228
4.5797,1.228
4.57972,1.228
4.57974,1.228
4.57976,1.228
4.57978,1.224
4.5798,1.228
4.57982,1.224
4.57984,1.224
4.57986,1.224
4.57988,1.224
4.5799,1.224
4.57992,1.224
4.57994,1.224
4.57996,1.224
4.57998,1.224
4.58,1.224
4.58002,1.224
4.58004,1.224
4.58006,1.22
4.58008,1.224
4.5801,1.224
4.58012,1.224
4.58014,1.224
4.58016,1.22
4.58018,1.224
4.5802,1.22
4.58022,1.224
4.58024,1.224
4.58026,1.22
4.58028,1.22
4.5803,1.22
4.58032,1.22
4.58034,1.216
4.58036,1.22
4.58038,1.22
4.5804,1.22
4.58042,1.224
4.58044,1.22
4.58046,1.22
4.58048,1.22
4.5805,1.22
4.58052,1.22
4.58054,1.224
4.58056,1.22
4.58058,1.224
4.5806,1.22
4.58062,1.224
4.58064,1.22
4.58066,1.22
4.58068,1.22
4.5807,1.22
4.58072,1.224
4.58074,1.224
4.58076,1.224
4.58078,1.224
4.5808,1.224
4.58082,1.224
4.58084,1.22
4.58086,1.224
4.58088,1.224
4.5809,1.224
4.58092,1.224
4.58094,1.224
4.58096,1.224
4.58098,1.224
4.581,1.224
4.58102,1.224
4.58104,1.224
4.58106,1.224
4.58108,1.224
4.5811,1.224
4.58112,1.224
4.58114,1.228
4.58116,1.224
4.58118,1.224
4.5812,1.228
4.58122,1.224
4.58124,1.228
4.58126,1.228
4.58128,1.228
4.5813,1.228
4.58132,1.228
4.58134,1.228
4.58136,1.228
4.58138,1.232
4.5814,1.232
4.58142,1.232
4.58144,1.232
4.58146,1.232
4.58148,1.232
4.5815,1.232
4.58152,1.232
4.58154,1.232
4.58156,1.232
4.58158,1.232
4.5816,1.232
4.58162,1.232
4.58164,1.232
4.58166,1.236
4.58168,1.236
4.5817,1.236
4.58172,1.236
4.58174,1.236
4.58176,1.232
4.58178,1.236
4.5818,1.236
4.58182,1.236
4.58184,1.236
4.58186,1.236
4.58188,1.236
4.5819,1.232
4.58192,1.232
4.58194,1.232
4.58196,1.236
4.58198,1.232
4.582,1.236
4.58202,1.236
4.58204,1.236
4.58206,1.232
4.58208,1.232
4.5821,1.236
4.58212,1.236
4.58214,1.232
4.58216,1.232
4.58218,1.232
4.5822,1.232
4.58222,1.232
4.58224,1.232
4.58226,1.232
4.58228,1.232
4.5823,1.224
4.58232,1.228
4.58234,1.224
4.58236,1.228
4.58238,1.224
4.5824,1.224
4.58242,1.224
4.58244,1.224
4.58246,1.22
4.58248,1.224
4.5825,1.22
4.58252,1.224
4.58254,1.22
4.58256,1.22
4.58258,1.22
4.5826,1.216
4.58262,1.216
4.58264,1.216
4.58266,1.216
4.58268,1.212
4.5827,1.216
4.58272,1.212
4.58274,1.216
4.58276,1.212
4.58278,1.212
4.5828,1.208
4.58282,1.212
4.58284,1.208
4.58286,1.212
4.58288,1.208
4.5829,1.208
4.58292,1.204
4.58294,1.204
4.58296,1.204
4.58298,1.2
4.583,1.2
4.58302,1.204
4.58304,1.2
4.58306,1.2
4.58308,1.2
4.5831,1.196
4.58312,1.196
4.58314,1.196
4.58316,1.196
4.58318,1.192
4.5832,1.192
4.58322,1.192
4.58324,1.192
4.58326,1.188
4.58328,1.192
4.5833,1.192
4.58332,1.188
4.58334,1.188
4.58336,1.188
4.58338,1.188
4.5834,1.184
4.58342,1.184
4.58344,1.184
4.58346,1.184
4.58348,1.184
4.5835,1.18
4.58352,1.18
4.58354,1.18
4.58356,1.184
4.58358,1.18
4.5836,1.18
4.58362,1.18
4.58364,1.176
4.58366,1.176
4.58368,1.176
4.5837,1.176
4.58372,1.176
4.58374,1.176
4.58376,1.176
4.58378,1.172
4.5838,1.172
4.58382,1.172
4.58384,1.172
4.58386,1.172
4.58388,1.168
4.5839,1.168
4.58392,1.168
4.58394,1.168
4.58396,1.168
4.58398,1.168
4.584,1.168
4.58402,1.168
4.58404,1.168
4.58406,1.168
4.58408,1.164
4.5841,1.164
4.58412,1.164
4.58414,1.16
4.58416,1.168
4.58418,1.16
4.5842,1.16
4.58422,1.16
4.58424,1.16
4.58426,1.16
4.58428,1.16
4.5843,1.16
4.58432,1.16
4.58434,1.16
4.58436,1.16
4.58438,1.16
4.5844,1.16
4.58442,1.16
4.58444,1.16
4.58446,1.16
4.58448,1.16
4.5845,1.156
4.58452,1.16
4.58454,1.156
4.58456,1.156
4.58458,1.156
4.5846,1.156
4.58462,1.156
4.58464,1.156
4.58466,1.152
4.58468,1.156
4.5847,1.156
4.58472,1.152
4.58474,1.152
4.58476,1.152
4.58478,1.152
4.5848,1.152
4.58482,1.148
4.58484,1.148
4.58486,1.148
4.58488,1.152
4.5849,1.148
4.58492,1.148
4.58494,1.148
4.58496,1.148
4.58498,1.148
4.585,1.152
4.58502,1.148
4.58504,1.148
4.58506,1.148
4.58508,1.148
4.5851,1.148
4.58512,1.148
4.58514,1.148
4.58516,1.148
4.58518,1.148
4.5852,1.144
4.58522,1.148
4.58524,1.148
4.58526,1.144
4.58528,1.148
4.5853,1.144
4.58532,1.148
4.58534,1.148
4.58536,1.144
4.58538,1.148
4.5854,1.144
4.58542,1.144
4.58544,1.144
4.58546,1.144
4.58548,1.144
4.5855,1.144
4.58552,1.144
4.58554,1.144
4.58556,1.144
4.58558,1.144
4.5856,1.144
4.58562,1.14
4.58564,1.144
4.58566,1.14
4.58568,1.14
4.5857,1.14
4.58572,1.144
4.58574,1.144
4.58576,1.14
4.58578,1.14
4.5858,1.14
4.58582,1.14
4.58584,1.14
4.58586,1.14
4.58588,1.14
4.5859,1.14
4.58592,1.14
4.58594,1.14
4.58596,1.14
4.58598,1.14
4.586,1.144
4.58602,1.14
4.58604,1.14
4.58606,1.14
4.58608,1.144
4.5861,1.14
4.58612,1.14
4.58614,1.14
4.58616,1.14
4.58618,1.14
4.5862,1.14
4.58622,1.14
4.58624,1.144
4.58626,1.14
4.58628,1.14
4.5863,1.14
4.58632,1.14
4.58634,1.14
4.58636,1.14
4.58638,1.14
4.5864,1.14
4.58642,1.14
4.58644,1.144
4.58646,1.144
4.58648,1.14
4.5865,1.144
4.58652,1.14
4.58654,1.144
4.58656,1.144
4.58658,1.14
4.5866,1.14
4.58662,1.14
4.58664,1.14
4.58666,1.14
4.58668,1.14
4.5867,1.14
4.58672,1.14
4.58674,1.144
4.58676,1.14
4.58678,1.14
4.5868,1.14
4.58682,1.144
4.58684,1.144
4.58686,1.144
4.58688,1.144
4.5869,1.144
4.58692,1.144
4.58694,1.14
4.58696,1.144
4.58698,1.144
4.587,1.144
4.58702,1.144
4.58704,1.144
4.58706,1.144
4.58708,1.148
4.5871,1.148
4.58712,1.148
4.58714,1.148
4.58716,1.144
4.58718,1.148
4.5872,1.148
4.58722,1.148
4.58724,1.148
4.58726,1.148
4.58728,1.148
4.5873,1.148
4.58732,1.148
4.58734,1.148
4.58736,1.148
4.58738,1.148
4.5874,1.152
4.58742,1.152
4.58744,1.152
4.58746,1.152
4.58748,1.152
4.5875,1.152
4.58752,1.148
4.58754,1.152
4.58756,1.152
4.58758,1.152
4.5876,1.152
4.58762,1.156
4.58764,1.152
4.58766,1.152
4.58768,1.152
4.5877,1.152
4.58772,1.152
4.58774,1.152
4.58776,1.152
4.58778,1.152
4.5878,1.152
4.58782,1.156
4.58784,1.148
4.58786,1.156
4.58788,1.148
4.5879,1.152
4.58792,1.152
4.58794,1.152
4.58796,1.152
4.58798,1.156
4.588,1.152
4.58802,1.152
4.58804,1.152
4.58806,1.156
4.58808,1.152
4.5881,1.152
4.58812,1.152
4.58814,1.152
4.58816,1.152
4.58818,1.152
4.5882,1.152
4.58822,1.152
4.58824,1.152
4.58826,1.152
4.58828,1.152
4.5883,1.152
4.58832,1.152
4.58834,1.152
4.58836,1.152
4.58838,1.152
4.5884,1.152
4.58842,1.152
4.58844,1.152
4.58846,1.152
4.58848,1.152
4.5885,1.152
4.58852,1.152
4.58854,1.152
4.58856,1.152
4.58858,1.152
4.5886,1.148
4.58862,1.152
4.58864,1.152
4.58866,1.152
4.58868,1.152
4.5887,1.156
4.58872,1.152
4.58874,1.152
4.58876,1.152
4.58878,1.152
4.5888,1.152
4.58882,1.152
4.58884,1.156
4.58886,1.152
4.58888,1.152
4.5889,1.152
4.58892,1.152
4.58894,1.152
4.58896,1.156
4.58898,1.156
4.589,1.152
4.58902,1.152
4.58904,1.152
4.58906,1.156
4.58908,1.152
4.5891,1.152
4.58912,1.152
4.58914,1.156
4.58916,1.152
4.58918,1.152
4.5892,1.156
4.58922,1.156
4.58924,1.156
4.58926,1.156
4.58928,1.156
4.5893,1.156
4.58932,1.156
4.58934,1.156
4.58936,1.156
4.58938,1.156
4.5894,1.16
4.58942,1.156
4.58944,1.156
4.58946,1.156
4.58948,1.156
4.5895,1.16
4.58952,1.16
4.58954,1.156
4.58956,1.156
4.58958,1.16
4.5896,1.156
4.58962,1.156
4.58964,1.16
4.58966,1.16
4.58968,1.16
4.5897,1.16
4.58972,1.16
4.58974,1.16
4.58976,1.16
4.58978,1.16
4.5898,1.16
4.58982,1.16
4.58984,1.16
4.58986,1.16
4.58988,1.16
4.5899,1.16
4.58992,1.16
4.58994,1.16
4.58996,1.16
4.58998,1.16
4.59,1.16
4.59002,1.16
4.59004,1.16
4.59006,1.16
4.59008,1.16
4.5901,1.16
4.59012,1.164
4.59014,1.16
4.59016,1.164
4.59018,1.16
4.5902,1.16
4.59022,1.164
4.59024,1.16
4.59026,1.16
4.59028,1.164
4.5903,1.168
4.59032,1.168
4.59034,1.168
4.59036,1.164
4.59038,1.168
4.5904,1.168
4.59042,1.164
4.59044,1.168
4.59046,1.164
4.59048,1.164
4.5905,1.168
4.59052,1.168
4.59054,1.168
4.59056,1.168
4.59058,1.168
4.5906,1.168
4.59062,1.168
4.59064,1.168
4.59066,1.168
4.59068,1.168
4.5907,1.168
4.59072,1.168
4.59074,1.168
4.59076,1.168
4.59078,1.172
4.5908,1.172
4.59082,1.172
4.59084,1.172
4.59086,1.172
4.59088,1.172
4.5909,1.172
4.59092,1.176
4.59094,1.172
4.59096,1.176
4.59098,1.176
4.591,1.172
4.59102,1.172
4.59104,1.176
4.59106,1.172
4.59108,1.176
4.5911,1.176
4.59112,1.172
4.59114,1.176
4.59116,1.176
4.59118,1.176
4.5912,1.176
4.59122,1.176
4.59124,1.176
4.59126,1.18
4.59128,1.176
4.5913,1.18
4.59132,1.18
4.59134,1.18
4.59136,1.176
4.59138,1.176
4.5914,1.176
4.59142,1.18
4.59144,1.184
4.59146,1.18
4.59148,1.18
4.5915,1.18
4.59152,1.18
4.59154,1.18
4.59156,1.18
4.59158,1.184
4.5916,1.184
4.59162,1.184
4.59164,1.184
4.59166,1.184
4.59168,1.184
4.5917,1.188
4.59172,1.188
4.59174,1.188
4.59176,1.188
4.59178,1.188
4.5918,1.188
4.59182,1.184
4.59184,1.192
4.59186,1.188
4.59188,1.192
4.5919,1.188
4.59192,1.188
4.59194,1.192
4.59196,1.188
4.59198,1.192
4.592,1.192
4.59202,1.192
4.59204,1.192
4.59206,1.192
4.59208,1.192
4.5921,1.196
4.59212,1.196
4.59214,1.196
4.59216,1.196
4.59218,1.192
4.5922,1.196
4.59222,1.196
4.59224,1.196
4.59226,1.196
4.59228,1.196
4.5923,1.196
4.59232,1.2
4.59234,1.196
4.59236,1.196
4.59238,1.2
4.5924,1.2
4.59242,1.2
4.59244,1.2
4.59246,1.2
4.59248,1.2
4.5925,1.204
4.59252,1.2
4.59254,1.2
4.59256,1.2
4.59258,1.204
4.5926,1.204
4.59262,1.204
4.59264,1.204
4.59266,1.204
4.59268,1.204
4.5927,1.204
4.59272,1.204
4.59274,1.204
4.59276,1.208
4.59278,1.208
4.5928,1.204
4.59282,1.204
4.59284,1.208
4.59286,1.208
4.59288,1.204
4.5929,1.208
4.59292,1.208
4.59294,1.208
